source_id,target_id,relationship_type,weight,bidirectional,conditions,geographic_scope,applicable_range,verification_level,source_document,confidence_level,extraction_date
EXP_9323,EQU_9351,uses_material,0.5,False,,Russia,,Confirmed,№ 11_24.pdf,High,2026-07-03
ORG_6414,PUB_896,described_in,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9353,MAT_9352,uses_material,0.5,False,,Worldwide,,Confirmed,№ 11_24.pdf,High,2026-07-03
PRO_9354,EQU_9353,operates_at_condition,0.5,False,В условиях карьеров,Worldwide,,Confirmed,№ 11_24.pdf,High,2026-07-03
EQU_539,MAT_9352,uses_material,0.5,False,,Worldwide,,Confirmed,№ 11_24.pdf,High,2026-07-03
ORG_6401,PUB_6400,publisher,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9356,EQU_9357,uses_material,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
EQU_9147,PRO_3784,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9363,FAC_9362,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9364,PRO_9363,uses_material,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_6203,FAC_9365,operates_at_condition,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9366,EXP_9367,validated_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9366,PUB_896,described_in,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PUB_9368,PRO_9369,described_in,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9369,EQU_6158,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9371,PRO_3330,uses_material,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_3330,EQU_9372,uses_material,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_3685,MAT_3184,uses_material,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_3685,PRO_9373,operates_at_condition,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_3685,EQU_9374,uses_material,0.5,False,Установлен на кровле железорудной залежи,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9380,EQU_9378,uses_material,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9380,EQU_9379,uses_material,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9380,EQU_6496,uses_material,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9380,EQU_9381,uses_material,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9380,EQU_9382,uses_material,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9380,EQU_6987,uses_material,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9380,EQU_9383,uses_material,0.5,False,начиная с 2021 г.,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9384,MAT_5742,produces_output,0.5,False,"Содержание железа 71,1%, двуокиси кремния 1,23%",Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_6203,PRO_9384,uses_material,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_3685,EQU_9387,operates_at_condition,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_3685,EQU_9386,operates_at_condition,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_3685,PRO_330,uses_material,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9389,FAC_9388,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9388,FAC_9355,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_3685,PRO_2791,operates_at_condition,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_3685,PRO_9390,produces_output,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_3685,PRO_9391,produces_output,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_2791,MAT_3184,uses_material,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9390,MAT_5742,produces_output,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9391,MAT_9392,produces_output,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9393,EXP_9394,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9393,EXP_9395,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9393,EXP_9396,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9400,MAT_9397,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9400,MAT_9398,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9400,PRO_9399,uses_material,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9404,MAT_9403,produces_output,0.5,False,Длительное гидравлическое давление в 8 атм,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
EXP_9407,EQU_9405,uses_material,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9421,MAT_9419,produces_output,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9424,EQU_9421,uses_material,0.5,False,отбросные газы (водород и кислород),Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9427,PRO_5193,uses_material,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
MAT_9427,PRO_9428,uses_material,0.5,False,Дробление до класса крупности –3 мм,Uzbekistan,,Unverified,№ 12_24.pdf,High,2026-07-03
EXP_9431,PUB_9430,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
EXP_9432,PUB_9430,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
EXP_9433,PUB_9430,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9441,MAT_9434,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9441,PRO_9435,operates_at_condition,0.5,False,начало производства в 1931 г.,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9436,MAT_9434,produces_output,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9442,MAT_2369,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9442,MAT_3486,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9442,MAT_9443,researched_by,0.5,False,Снижение себестоимости металла,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9442,MAT_9444,researched_by,0.5,False,Изучение технологии и свойств,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9442,MAT_9445,researched_by,0.5,False,Определение строительных характеристик,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9442,MAT_9446,researched_by,0.5,False,Оценка возможностей применения в строительстве,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9447,PRO_4241,operates_at_condition,0.5,False,в каждом определенном пласте содержание урана однотипно,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9447,PRO_9448,operates_at_condition,0.5,False,наиболее высокое содержание золота свойственно для тонкослоистых пластов,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9450,MAT_9427,researched_by,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9427,MAT_9449,uses_material,0.5,False,при переработке горючесланцевых и кристаллических черносланцевых руд,Uzbekistan,,Partially_Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9451,PRO_5193,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9451,PRO_9428,uses_material,0.5,False,"рН = 1,5–1,8",Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9428,PRO_5193,produces_output,0.5,False,повышенный выход смолы на 40–60%,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_2123,MAT_9454,produces_output,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
PRO_9456,MAT_9455,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9457,PRO_9456,operates_at_condition,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9458,MAT_9455,produces_output,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
MAT_9460,MAT_9461,described_in,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9462,FAC_9463,operated_at,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
EXP_9464,PRO_9462,validated_by,0.5,False,"Среднее Qprime по каркасной модели пройденной выработки составило 8,372",Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9465,MAT_2123,produces_output,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
PRO_9465,MAT_9466,uses_material,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
PRO_9469,PRO_9470,researched_by,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
PRO_9470,FAC_9471,operates_at_condition,0.5,False,,Russia,,Unverified,№ 12_24.pdf,High,2026-07-03
PRO_9473,MAT_9472,produces_output,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PUB_6400,PRO_9473,described_in,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_5144,FAC_9471,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9469,MAT_9474,researched_by,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9469,EXP_9475,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9476,PRO_9477,validated_by,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9477,PRO_9478,produces_output,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_8421,EQU_9479,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9480,EQU_9481,uses_material,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
MAT_9484,FAC_9485,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9486,PRO_9487,operates_at_condition,0.5,False,"Использование скоростей, полученных первым путем",Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9486,EXP_9488,validated_by,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9489,EQU_126,researched_by,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9490,PRO_9489,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9491,MAT_2044,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9491,FAC_9492,produces_output,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
EXP_9488,MAT_9493,produces_output,0.5,False,,,,Unverified,№ 12_24.pdf,High,2026-07-03
PRO_9496,MAT_6490,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_8421,MAT_6490,researched_by,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_8421,EQU_9497,operates_at_condition,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9499,EQU_9500,uses_material,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9499,PUB_6400,described_in,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9501,MAT_9502,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9501,EQU_9503,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_8015,MAT_9502,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_8015,MAT_9504,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9505,MAT_6519,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9505,EQU_5374,operates_at_condition,0.5,False,в зажиме скважинными зарядами большого диаметра,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_1496,MAT_8004,uses_material,0.5,False,Для проведения взрывных работ используются различные типы ВВ,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_1496,MAT_9506,uses_material,0.5,False,Гранулированный пенополистирол используется в качестве компонента взрывчатой смеси,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9507,PRO_1573,operates_at_condition,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
PRO_343,MAT_9508,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9509,PRO_343,operates_at_condition,0.5,False,Бурение скважин,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EXP_9511,MAT_9508,researched_by,0.5,False,,Armenia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9513,MAT_9514,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9513,EQU_9515,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9516,EQU_9517,uses_material,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
PRO_9518,EQU_9519,uses_material,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
PRO_9520,PRO_9521,researched_by,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
PRO_9521,PRO_9522,validated_by,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
PRO_9523,EQU_9524,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9533,MAT_9534,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EXP_9536,MAT_9534,validated_by,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9540,MAT_9537,researched_by,0.5,False,абразивность изнашивающих частиц и измельчаемой породы идентична,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9540,MAT_8463,researched_by,0.5,False,абразивность изнашивающих частиц и измельчаемой породы идентична,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9540,MAT_9538,researched_by,0.5,False,абразивность изнашивающих частиц и измельчаемой породы идентична,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9541,PRO_9542,operates_at_condition,0.5,False,Доля в энергобалансе горнодобывающих предприятий достигает 30%,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9541,PRO_9543,produces_output,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9545,PRO_9544,uses_material,0.5,False,Температура окружающей среды 40–45 °C,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9546,EQU_9545,operates_at_condition,0.5,False,Используется для охлаждения воды в летний период,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EXP_9547,PRO_9544,validated_by,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9538,MAT_9548,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9538,MAT_9549,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9538,MAT_9550,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EXP_9552,MAT_9548,researched_by,0.5,False,Ударное нагружение в диапазоне энергий удара от 2 до 6 Дж/см2,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EXP_9552,MAT_9549,researched_by,0.5,False,Ударное нагружение в диапазоне энергий удара от 2 до 6 Дж/см2 с последующим трением после каждого удара,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EXP_9552,MAT_9550,researched_by,0.5,False,Ударное нагружение в диапазоне энергий удара от 2 до 6 Дж/см2 с последующим трением после каждого удара,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9548,PRO_9555,produces_output,0.5,False,при энергии удара 6 Дж/см2,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9549,PRO_9555,produces_output,0.5,False,при энергии удара 6 Дж/см2,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9551,PRO_9555,produces_output,0.5,False,при энергии удара 6 Дж/см2,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9551,PRO_9553,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9563,EQU_9566,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9560,EQU_9566,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9561,EQU_9566,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9562,EQU_9566,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9564,EQU_9566,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9567,PRO_9568,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9568,EQU_9569,produces_output,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_8537,MAT_9570,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_8537,PRO_9571,operates_at_condition,0.5,False,Эксплуатационный процесс,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9573,EQU_9572,produces_output,0.5,False,Нагретая вода направляется в градирню,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9574,EQU_9572,uses_material,0.5,False,Охлаждающая вода поступает в теплообменник,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9577,EQU_9574,uses_material,0.5,False,Температура сжатого воздуха: 145–160 °C,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9577,EQU_9578,produces_output,0.5,False,"Увеличение давления на 0,1 МПа повышает температуру на 6–7 °C",Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_9580,MAT_9584,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9584,PRO_9579,operates_at_condition,0.5,False,"Temperature affects capacity, pressure, and energy consumption",Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EXP_9582,EQU_9580,validated_by,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EQU_1175,PRO_9585,operates_at_condition,0.5,False,"Угол заострения 110–120°, закругленная форма головы",Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9585,PRO_9586,produces_output,0.5,False,Минимальная реконструкция в несущие модули составного режущего инструмента,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EXP_9587,MAT_9588,researched_by,0.5,False,"Температура поверхности раздела, силы резания",Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9588,PRO_9589,operates_at_condition,0.5,False,Температура выше 700 °C,Worldwide,700 °C,Confirmed,№ 12_24.pdf,High,2026-07-03
PUB_9591,MAT_9592,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9592,PRO_9593,uses_material,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9594,MAT_9032,produces_output,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9595,PRO_9596,operates_at_condition,0.5,False,Нарушение экологического равновесия в зонах размещения промышленных объектов,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9597,PRO_9598,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9603,MAT_9604,uses_material,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9603,PRO_9596,produces_output,0.5,False,"Переполненное хвостохранилище, фильтрация жидких отходов",Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9605,MAT_9606,uses_material,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
MAT_9605,MAT_9607,uses_material,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
MAT_9605,MAT_9608,uses_material,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
PRO_9609,MAT_9605,operates_at_condition,0.5,False,продолжительность выдержки: 14 сут,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
EXP_9610,MAT_9605,validated_by,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
PRO_2045,MAT_9611,produces_output,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9612,MAT_9611,produces_output,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_9613,MAT_9611,produces_output,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9614,PRO_9617,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9615,PRO_9617,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9616,PRO_9617,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9617,EQU_9618,operates_at_condition,0.5,False,для измерения концентрации нитрат-иона,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9617,EQU_9619,operates_at_condition,0.5,False,для измерения концентрации нитрат-иона,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
EXP_9620,FAC_9621,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
EXP_9625,PUB_9626,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
EXP_9625,PUB_9627,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_979,FAC_9628,operates_at_condition,0.5,False,Длительный срок эксплуатации,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
PRO_979,EQU_9629,uses_material,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
PRO_9632,PRO_9633,produces_output,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9630,PRO_9633,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
MAT_9631,PRO_9633,uses_material,0.5,False,,Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
FAC_6405,FAC_9635,operates_at_condition,0.5,False,"интенсивное использование природных ресурсов, нарастание объемов отходов",Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9636,FAC_9635,operates_at_condition,0.5,False,"бурение, техническое обслуживание буровых установок, транспортирование нефти",Worldwide,,Confirmed,№ 12_24.pdf,High,2026-07-03
ORG_9638,EQU_9637,researched_by,0.5,False,,Worldwide,,Unverified,№ 12_24.pdf,High,2026-07-03
ORG_6414,PUB_896,described_in,0.5,False,,Russia,,Confirmed,ГЖ_01_25.pdf,High,2026-07-03
FAC_9639,PUB_896,researched_by,0.5,False,,Russia,,Confirmed,ГЖ_01_25.pdf,High,2026-07-03
EXP_9640,FAC_9639,researched_by,0.5,False,,Russia,,Confirmed,ГЖ_01_25.pdf,High,2026-07-03
ORG_6401,PUB_6400,publisher,0.5,False,,Russia,,Confirmed,ГЖ_01_25.pdf,High,2026-07-03
PRO_9644,FAC_9645,validated_by,0.5,False,в зонах повышенного горного давления (ПГД),Russia,,Confirmed,ГЖ_01_25.pdf,High,2026-07-03
FAC_369,MAT_9646,produces_output,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
EXP_9648,MAT_9646,researched_by,0.5,False,,Russia,,Confirmed,№ 12_24.pdf,High,2026-07-03
PRO_9654,MAT_9655,uses_material,0.5,False,,Russia,,Confirmed,ГЖ_01_25.pdf,High,2026-07-03
PRO_9654,FAC_9645,operates_at_condition,0.5,False,"Западный край шахты, Пятый пласт",Russia,,Confirmed,ГЖ_01_25.pdf,High,2026-07-03
FAC_9656,PRO_9657,uses_material,0.5,False,,Russia,,Unverified,ГЖ_01_25.pdf,High,2026-07-03
FAC_9656,PRO_9658,uses_material,0.5,False,,Russia,,Unverified,ГЖ_01_25.pdf,High,2026-07-03
FAC_9656,PRO_9659,uses_material,0.5,False,,Russia,,Unverified,ГЖ_01_25.pdf,High,2026-07-03
EXP_9660,PUB_9661,described_in,0.5,False,,Russia,,Confirmed,ГЖ_01_25.pdf,High,2026-07-03
PRO_9662,PRO_9663,uses_material,0.5,False,,Worldwide,,Unverified,ГЖ_01_25.pdf,High,2026-07-03
PRO_9662,PRO_9664,uses_material,0.5,False,,Worldwide,,Unverified,ГЖ_01_25.pdf,High,2026-07-03
PRO_9662,PRO_9665,uses_material,0.5,False,,Worldwide,,Unverified,ГЖ_01_25.pdf,High,2026-07-03
EXP_9670,PRO_490,researched_by,0.5,False,,Worldwide,,Unverified,ГЖ_01_25.pdf,High,2026-07-03
PRO_9671,PRO_9672,operates_at_condition,0.5,False,Зависит от категории устойчивости подземной горной выработки,Worldwide,,Unverified,ГЖ_01_25.pdf,High,2026-07-03
PRO_9671,PRO_9673,operates_at_condition,0.5,False,Зависит от категории устойчивости подземной горной выработки,Worldwide,,Unverified,ГЖ_01_25.pdf,High,2026-07-03
PRO_9671,PRO_9674,operates_at_condition,0.5,False,Зависит от категории устойчивости подземной горной выработки,Worldwide,,Unverified,ГЖ_01_25.pdf,High,2026-07-03
PRO_9675,PRO_9677,produces_output,0.5,False,,Worldwide,,Confirmed,ГЖ_01_25.pdf,High,2026-07-03
PRO_9675,EQU_9676,uses_material,0.5,False,,Worldwide,,Confirmed,ГЖ_01_25.pdf,High,2026-07-03
PRO_9679,PRO_9680,operates_at_condition,0.5,False,Зависит от угла залегания пород и направления проходки выработки,Worldwide,,Unverified,ГЖ_01_25.pdf,High,2026-07-03
